FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),under5,5to9,10to14,15to17,18to24,25to34,35to44,45to54,55to64,65to74,75to84,plus85,totalPop,white,black,nativeAm,asian,pacIsl,other,twomore,employed,unemployed,medhhinc,gini
4.17602E+11,"Sandpoint city, ID; Sandpoint, ID Micro Area","Sandpoint city, Idaho (part); Sandpoint, Sandpoint",id,4.96,6.51,6.52,4.23,7.38,10.07,13.56,12.98,14.03,9.69,7,3.07,7698,94.1,0.27,0.62,0.19,0.12,2.47,2.22,95.37,4.63,34662,0.4726
4.17804E+11,"Sandusky city, OH; Sandusky, OH Micro Area","Sandusky city, Ohio (part); Sandusky, Sandusky",oh,6.33,7.14,5.07,3.72,9.1,13.65,10.75,13.08,14.19,9.22,5.6,2.15,25338,69.23,21.2,0.94,0.34,0.31,1.94,6.04,89.3,10.7,33817,0.4497
4.18204E+11,"Sanford city, NC; Sanford, NC Micro Area","Sanford city, North Carolina (part); Sanford, Sanford",nc,6.63,8.91,7.42,4.34,8.86,13.55,12.35,14.63,11.27,6.55,4.29,1.2,29048,61.67,25.77,0.25,1.34,0,7.86,3.12,90.48,9.52,42070,0.4577
4.18601E+11,"Berkeley city, CA; San Francisco-Oakland-Hayward, CA Metro Area","Berkeley city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,3.76,3.3,3.27,2.25,25.05,17.44,10.91,9.7,10.58,8.23,3.66,1.83,118585,61.33,8.44,0.5,19.18,0.3,3.52,6.73,92.75,7.25,70393,0.5425
4.18601E+11,"Hayward city, CA; San Francisco-Oakland-Hayward, CA Metro Area","Hayward city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,6.42,6.56,6.07,3.35,10.56,17.58,13.35,13.52,11.36,6.03,3.6,1.59,154507,41.21,11.38,0.75,25.55,2.3,12.62,6.19,92.03,7.97,68138,0.431
4.18601E+11,"Oakland city, CA; San Francisco-Oakland-Hayward, CA Metro Area","Oakland city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,6.37,5.63,5.36,3.03,8.59,18.81,15.61,12.85,11.58,7.09,3.34,1.74,412040,38.2,24.74,0.79,15.95,0.58,13.11,6.63,90.7,9.3,57778,0.5154
4.18601E+11,"Pleasanton city, CA; San Francisco-Oakland-Hayward, CA Metro Area","Pleasanton city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,4.45,7.04,9,5.59,6.3,8.94,13.47,18.98,12.86,7.9,4.03,1.45,77046,61.68,2.11,0.14,29.58,0.49,1.44,4.56,95.68,4.32,130170,0.4111
4.18601E+11,"Redwood City city, CA; San Francisco-Oakland-Hayward, CA Metro Area","Redwood City city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,6.99,6.76,5.92,3.62,7.1,16.37,15.29,15.16,11.11,6.84,2.99,1.85,82595,63.1,2.25,0.54,13.11,0.67,16.01,4.32,95.86,4.14,90461,0.4656
4.18601E+11,"San Francisco city, CA; San Francisco-Oakland-Hayward, CA Metro Area","San Francisco city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,4.55,3.7,3.26,1.97,7.84,22.66,16.06,13.58,12,7.61,4.43,2.34,850282,48.14,5.36,0.34,33.85,0.37,7.02,4.9,93.81,6.19,87701,0.5188
4.18601E+11,"San Leandro city, CA; San Francisco-Oakland-Hayward, CA Metro Area","San Leandro city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,4.95,6.02,5.97,3.52,8.74,13.4,13.86,16.05,13.33,7.72,3.86,2.57,89039,39.75,11.74,1.11,32.41,1.06,7.85,6.09,93.19,6.81,64065,0.4254
4.18601E+11,"San Rafael city, CA; San Francisco-Oakland-Hayward, CA Metro Area","San Rafael city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,6.04,5.86,5.81,2.84,7.57,12.65,13.53,14.94,13.12,8.95,5.48,3.2,58948,67.39,2.69,0.46,6.88,0.18,17.84,4.55,94.05,5.95,81360,0.5222
4.18601E+11,"San Ramon city, CA; San Francisco-Oakland-Hayward, CA Metro Area","San Ramon city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,6.19,9.21,9.37,4.93,5.49,9.52,19.09,17.16,9.76,5.81,2.67,0.82,74366,47.59,2.26,0.35,42.29,0.34,1.32,5.84,96.06,3.94,134188,0.3803
4.18601E+11,"South San Francisco city, CA; San Francisco-Oakland-Hayward, CA Metro Area","South San Francisco city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,5.75,5.23,5.86,3.24,7.83,16.05,14,14.15,13.23,7.89,4.39,2.37,66587,36.23,2.17,0.18,38.38,1.91,15.24,5.88,93.39,6.61,85076,0.4057
4.18601E+11,"Walnut Creek city, CA; San Francisco-Oakland-Hayward, CA Metro Area","Walnut Creek city, California (part); San Francisco-Oakland-Hayward, San Francisco-Oakland-Hayward",ca,4.19,4.01,4.85,3.3,6.21,11.73,11.21,13.52,12.73,12.43,9.73,6.09,67568,79.32,1.14,0.22,13.79,0.22,1.37,3.93,93.33,6.67,82848,0.4714
4.19007E+11,"San Germán zona urbana, PR; San Germán, PR Metro Area","San Germán zona urbana, Puerto Rico (part); San Germán, San Germán",pr,5.53,6.27,5.84,5.62,13.36,10.34,10.19,11.16,10.85,11.59,6.47,2.79,11556,78.21,2.36,0,0,0,17.66,1.77,92.53,7.47,14842,0.5724
4.19401E+11,"Cupertino city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area","Cupertino city, California (part); San Jose-Sunnyvale-Santa Clara, San Jose-Sunnyvale-Santa Clara",ca,4.97,8.41,8.49,5,5.42,7.72,17.84,18.2,10.57,6.73,4.21,2.46,60297,28.77,0.54,0.22,66.47,0.31,1.02,2.66,93.24,6.76,147929,0.4146
4.19401E+11,"Milpitas city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area","Milpitas city, California (part); San Jose-Sunnyvale-Santa Clara, San Jose-Sunnyvale-Santa Clara",ca,6.45,6.24,5.44,3.04,8.42,17.27,15.28,14.48,11.89,6.51,3.65,1.34,73447,17.38,2.11,0.38,67.48,0.61,7.89,4.15,92.74,7.26,103623,0.3981
4.19401E+11,"Mountain View city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area","Mountain View city, California (part); San Jose-Sunnyvale-Santa Clara, San Jose-Sunnyvale-Santa Clara",ca,6.74,5.9,5.16,2.6,7.38,22.16,15.94,13.24,10.34,6.15,2.84,1.56,78827,58.56,1.84,0.4,28.18,0.51,5.57,4.93,95.3,4.7,109249,0.4676
4.19401E+11,"Palo Alto city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area","Palo Alto city, California (part); San Jose-Sunnyvale-Santa Clara, San Jose-Sunnyvale-Santa Clara",ca,4.78,6.36,7.84,4.1,5.79,11.7,14.6,15.37,11.36,9.1,5.66,3.35,66649,61.95,1.04,0.17,30.96,0.14,1.17,4.58,95.18,4.82,137043,0.5028
4.19401E+11,"San Jose city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area","San Jose city, California (part); San Jose-Sunnyvale-Santa Clara, San Jose-Sunnyvale-Santa Clara",ca,6.58,6.81,6.36,3.73,9.17,15.58,14.89,14.19,11.26,6.55,3.45,1.44,1009363,42.19,3.08,0.52,34.1,0.44,14.69,4.97,92.63,7.37,90303,0.4504
4.19401E+11,"Santa Clara city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area","Santa Clara city, California (part); San Jose-Sunnyvale-Santa Clara, San Jose-Sunnyvale-Santa Clara",ca,7.21,5.85,5.08,2.56,11.57,19.67,16.21,12.43,9.05,5.7,2.94,1.75,122725,44.09,3.7,0.4,40.4,0.77,5.7,4.95,94.82,5.18,102533,0.4203
4.19401E+11,"Sunnyvale city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area","Sunnyvale city, California (part); San Jose-Sunnyvale-Santa Clara, San Jose-Sunnyvale-Santa Clara",ca,8,6.47,5.19,2.7,6.11,20.77,16.62,12.66,9.64,6.44,3.7,1.69,149596,45.54,2.01,0.42,43.29,0.46,4.4,3.88,94.02,5.98,109799,0.4321
4.19807E+11,"Caguas zona urbana, PR; San Juan-Carolina-Caguas, PR Metro Area","Caguas zona urbana, Puerto Rico (part); San Juan-Carolina-Caguas, San Juan-Carolina-Caguas",pr,5.04,5.43,6.54,4.26,9.9,12.53,12.37,12.58,11.92,10.38,6.68,2.38,78225,77.49,9.15,0.18,0.28,0,10.44,2.47,82.28,17.72,22341,0.5058
4.19807E+11,"Carolina zona urbana, PR; San Juan-Carolina-Caguas, PR Metro Area","Carolina zona urbana, Puerto Rico (part); San Juan-Carolina-Caguas, San Juan-Carolina-Caguas",pr,5.12,5.3,6.19,4,10.08,12.37,12.96,13.12,11.54,10.79,6.18,2.33,147806,56.49,23.36,2.55,0.38,0.01,9.08,8.13,85.75,14.25,29018,0.4677
4.19807E+11,"Guaynabo zona urbana, PR; San Juan-Carolina-Caguas, PR Metro Area","Guaynabo zona urbana, Puerto Rico (part); San Juan-Carolina-Caguas, San Juan-Carolina-Caguas",pr,4.69,5.44,5.47,3.57,9.1,13.01,13.02,13.95,12.93,10.06,6.08,2.69,71667,79.29,4.98,0.4,0.18,0,8.97,6.19,90.13,9.87,41816,0.5451
4.19807E+11,"San Juan zona urbana, PR; San Juan-Carolina-Caguas, PR Metro Area","San Juan zona urbana, Puerto Rico (part); San Juan-Carolina-Caguas, San Juan-Carolina-Caguas",pr,5.09,5.52,5.48,3.77,9.89,12.94,12.01,12.96,12.69,9.99,6.49,3.18,350402,69.77,13.12,0.52,0.6,0.01,10.24,5.73,84.29,15.71,21326,0.6155
4.20201E+11,"Arroyo Grande city, CA; San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","Arroyo Grande city, California (part); San Luis Obispo-Paso Robles-Arroyo Grande, San Luis Obispo-Paso Robles-Arroyo Grande",ca,5.94,5.18,5.32,4.17,8.39,6.32,14.17,13.25,15.61,12.15,6.57,2.92,17842,84.91,0.8,0.65,7.15,0,3.31,3.18,95.32,4.68,64261,0.4321
4.20201E+11,"El Paso de Robles (Paso Robles) city, CA; San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","El Paso de Robles (Paso Robles) city, California (part); San Luis Obispo-Paso Robles-Arroyo Grande, San Luis Obispo-Paso Robles-Arroyo Grande",ca,6.92,8.15,7.22,3.25,8.98,14.76,12.08,13.14,11.15,7.55,4.79,2.01,31178,84.55,2.76,1.5,1.83,0,7.6,1.75,94.15,5.85,61682,0.4117
4.20201E+11,"San Luis Obispo city, CA; San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","San Luis Obispo city, California (part); San Luis Obispo-Paso Robles-Arroyo Grande, San Luis Obispo-Paso Robles-Arroyo Grande",ca,3.72,3.7,3.35,2.31,35.25,13.95,8.02,8.61,9.29,5.53,3.89,2.39,46716,85.05,2.36,0.35,5.27,0,3.55,3.42,95.07,4.93,47777,0.5104
4.21001E+11,"Santa Cruz city, CA; Santa Cruz-Watsonville, CA Metro Area","Santa Cruz city, California (part); Santa Cruz-Watsonville, Santa Cruz-Watsonville",ca,3.54,3.49,3.27,2.92,31.37,12.55,10.12,10.88,11.4,6.16,3.02,1.28,63310,78.35,1.31,0.59,9.25,0.09,4.67,5.75,91.53,8.47,62471,0.5012
4.21001E+11,"Watsonville city, CA; Santa Cruz-Watsonville, CA Metro Area","Watsonville city, California (part); Santa Cruz-Watsonville, Santa Cruz-Watsonville",ca,10.19,8.69,7.94,4.48,12.63,13.75,13.89,11.16,8.42,4.53,2.62,1.69,52915,61.98,0.29,1.1,3.01,0.25,31.62,1.75,91.34,8.66,49487,0.409
4.21404E+11,"Santa Fe city, NM; Santa Fe, NM Metro Area","Santa Fe city, New Mexico (part); Santa Fe, Santa Fe",nm,5.04,6.01,5.58,3.34,7.74,12.78,12.29,13.28,14.54,11.76,5.29,2.35,82927,84.56,0.87,2.11,1.28,0.06,8.35,2.78,93.11,6.89,51572,0.4787
4.21807E+11,"Santa Isabel zona urbana, PR; Santa Isabel, PR Micro Area","Santa Isabel zona urbana, Puerto Rico (part); Santa Isabel, Santa Isabel",pr,8.33,4.74,5.39,5.94,13.52,10.94,11.43,10.5,10.71,12.17,4.37,1.96,6378,54.99,24.71,0,0,0,19.63,0.67,85.38,14.62,11544,0.5705
4.22001E+11,"Santa Barbara city, CA; Santa Maria-Santa Barbara, CA Metro Area","Santa Barbara city, California (part); Santa Maria-Santa Barbara, Santa Maria-Santa Barbara",ca,5.49,4.7,4.77,2.86,13.68,15.13,12.09,12.16,12.02,8.84,4.75,3.49,90922,77.52,1.53,0.74,3.77,0.15,12.67,3.62,94.62,5.38,66916,0.4784
4.22001E+11,"Santa Maria city, CA; Santa Maria-Santa Barbara, CA Metro Area","Santa Maria city, California (part); Santa Maria-Santa Barbara, Santa Maria-Santa Barbara",ca,9.54,8.85,8.38,4.69,11.64,15.51,12.84,10.8,7.95,4.94,3.19,1.67,103642,70.56,1.53,0.57,5.42,0.14,19.12,2.65,93.19,6.81,51939,0.4069
4.22201E+11,"Santa Rosa city, CA; Santa Rosa, CA Metro Area","Santa Rosa city, California (part); Santa Rosa, Santa Rosa",ca,6.22,6.63,6.37,3.68,8.37,14.8,13.13,13.17,12.59,8.44,4.05,2.54,173165,70.64,2.21,1.74,5.3,0.58,13.18,6.34,92.95,7.05,62705,0.4356
4.23003E+11,"Sault Ste. Marie city, MI; Sault Ste. Marie, MI Micro Area","Sault Ste. Marie city, Michigan (part); Sault Ste. Marie, Sault Ste. Marie",mi,5.95,5.52,5.99,2.69,18.69,12.57,10.94,12.24,10.42,7.2,4.12,3.65,13941,76.42,2.7,13.99,0.86,0.16,0.06,5.8,91.35,8.65,34925,0.4656
4.23401E+11,"Savannah city, GA; Savannah, GA Metro Area","Savannah city, Georgia (part); Savannah, Savannah",ga,6.77,5.88,5.54,3.23,15.72,17.81,10.99,10.96,10.57,6.97,3.69,1.88,144717,39.98,54.14,0.25,2.19,0.11,1,2.33,87.85,12.15,37108,0.4937
4.23804E+11,"Sayre borough, PA; Sayre, PA Micro Area","Sayre borough, Pennsylvania (part); Sayre, Sayre",pa,3.37,7.72,5.8,2.16,7.59,17.36,8.4,14.4,14.38,12.35,3.05,3.44,5467,96.78,1.06,0,0.73,0,0.29,1.13,94.89,5.11,42007,0.4338
4.24203E+11,"Scottsbluff city, NE; Scottsbluff, NE Micro Area","Scottsbluff city, Nebraska (part); Scottsbluff, Scottsbluff",ne,7.62,9.23,4.83,4.24,10.4,11.76,11.64,10.58,12.43,7.91,5.39,3.98,14937,92.94,1.44,0.85,0.58,0,2.83,1.37,92.15,7.85,37665,0.4581
4.246E+11,"Scottsboro city, AL; Scottsboro, AL Micro Area","Scottsboro city, Alabama (part); Scottsboro, Scottsboro",al,4.54,6.06,6.32,3.25,8.23,12.07,9.72,13.83,15.22,11.81,7.08,1.88,14748,88.78,5.33,1.04,0.9,0.12,1.38,2.45,91.57,8.43,40722,0.4526
4.25404E+11,"Hazleton city, PA; Scranton--Wilkes-Barre--Hazleton, PA Metro Area","Hazleton city, Pennsylvania (part); Scranton--Wilkes-Barre--Hazleton, Scranton--Wilkes-Barre--Hazleton",pa,6.71,6.57,6.78,4.68,11.26,12.9,11.91,13.93,10.45,6.94,6.06,1.82,24954,65.64,6.01,1.44,0.5,0.04,22.76,3.62,87.18,12.82,32460,0.4561
4.25404E+11,"Scranton city, PA; Scranton--Wilkes-Barre--Hazleton, PA Metro Area","Scranton city, Pennsylvania (part); Scranton--Wilkes-Barre--Hazleton, Scranton--Wilkes-Barre--Hazleton",pa,6.01,5.48,5.51,3.71,14,13.38,10.61,12.64,12.04,8.32,5.06,3.25,76380,84.96,6.76,0.15,4.3,0.01,1.07,2.73,92.23,7.77,38232,0.4493
4.25404E+11,"Wilkes-Barre city, PA; Scranton--Wilkes-Barre--Hazleton, PA Metro Area","Wilkes-Barre city, Pennsylvania (part); Scranton--Wilkes-Barre--Hazleton, Scranton--Wilkes-Barre--Hazleton",pa,6.08,5.68,6.96,3.28,15.22,14.16,10.51,11.28,11.15,7.7,4.67,3.32,40964,75.93,14.29,0.22,1.76,0.16,4,3.64,89.07,10.93,31248,0.4634
4.26201E+11,"Searcy city, AR; Searcy, AR Micro Area","Searcy city, Arkansas (part); Searcy, Searcy",ar,8.52,4.61,4.7,2.52,23.65,15.42,8.4,8.65,8.29,7.48,5.42,2.33,23969,84.89,9.12,0.17,1.72,0.06,0.64,3.38,95.09,4.91,39313,0.5285
4.26605E+11,"Auburn city, WA; Seattle-Tacoma-Bellevue, WA Metro Area","Auburn city, Washington (part); Seattle-Tacoma-Bellevue, Seattle-Tacoma-Bellevue",wa,7.98,7.95,6.41,3.92,9.5,14.43,13.48,13.25,12.18,6.24,3.26,1.41,75607,67.84,4.89,2.24,9.09,2.06,4.55,9.33,92.63,7.37,60262,0.4096
4.26605E+11,"Bellevue city, WA; Seattle-Tacoma-Bellevue, WA Metro Area","Bellevue city, Washington (part); Seattle-Tacoma-Bellevue, Seattle-Tacoma-Bellevue",wa,5.83,5.73,5.64,3.6,6.96,17.15,14.62,14.53,11.81,7.04,4.83,2.25,136718,56.83,2.67,0.3,32.96,0.21,2.01,5.01,94.96,5.04,100703,0.465
4.26605E+11,"Everett city, WA; Seattle-Tacoma-Bellevue, WA Metro Area","Everett city, Washington (part); Seattle-Tacoma-Bellevue, Seattle-Tacoma-Bellevue",wa,6.67,6.29,5.57,3.7,10.16,17.22,13.35,14.16,11.63,6.32,3.08,1.86,106580,74.66,4.36,1.17,8.77,1.4,2.91,6.72,92.29,7.71,50933,0.4464
4.26605E+11,"Kent city, WA; Seattle-Tacoma-Bellevue, WA Metro Area","Kent city, Washington (part); Seattle-Tacoma-Bellevue, Seattle-Tacoma-Bellevue",wa,6.91,7.19,6.41,4.72,9.86,16.59,13.83,12.93,11.65,6.02,2.66,1.22,125492,53.95,10.98,1.19,18.5,2.1,6.91,6.38,93.2,6.8,61033,0.4245
4.26605E+11,"Lakewood city, WA; Seattle-Tacoma-Bellevue, WA Metro Area","Lakewood city, Washington (part); Seattle-Tacoma-Bellevue, Seattle-Tacoma-Bellevue",wa,7.53,6.39,4.91,3.32,9.64,17.51,11.1,11.91,13.4,7.63,4.69,1.95,59489,59.27,11.77,2.1,8.32,2.63,5.84,10.06,89.16,10.84,45261,0.4649
4.26605E+11,"Redmond city, WA; Seattle-Tacoma-Bellevue, WA Metro Area","Redmond city, Washington (part); Seattle-Tacoma-Bellevue, Seattle-Tacoma-Bellevue",wa,7.49,6.74,5.34,2.66,6.11,23.16,17.53,11.8,9.07,5.54,2.65,1.9,59268,60.22,1.76,0.16,32.12,0.22,1.69,3.82,95.42,4.58,107341,0.4155
4.26605E+11,"Renton city, WA; Seattle-Tacoma-Bellevue, WA Metro Area","Renton city, Washington (part); Seattle-Tacoma-Bellevue, Seattle-Tacoma-Bellevue",wa,7.55,6.5,5.09,3.49,7.59,18.29,16.04,13.46,11.58,5.72,2.99,1.7,98499,51.93,10.24,0.59,23.18,1.51,5.46,7.08,94.73,5.27,66050,0.4284
4.26605E+11,"Seattle city, WA; Seattle-Tacoma-Bellevue, WA Metro Area","Seattle city, Washington (part); Seattle-Tacoma-Bellevue, Seattle-Tacoma-Bellevue",wa,5.04,4.47,3.78,2.01,11.07,22.18,15.84,12.39,11.36,6.9,3.05,1.93,668849,69.17,7.1,0.61,14.15,0.4,2.1,6.47,94.85,5.15,74458,0.4885
4.26605E+11,"Tacoma city, WA; Seattle-Tacoma-Bellevue, WA Metro Area","Tacoma city, Washington (part); Seattle-Tacoma-Bellevue, Seattle-Tacoma-Bellevue",wa,6.59,6.28,5.54,3.28,10.26,16.38,13.28,13.35,12.19,7.36,3.48,2.01,205602,65.3,10.14,1.29,9.08,1.14,4.19,8.86,92.05,7.95,53553,0.4464
4.26801E+11,"Sebastian city, FL; Sebastian-Vero Beach, FL Metro Area","Sebastian city, Florida (part); Sebastian-Vero Beach, Sebastian-Vero Beach",fl,4.95,5.65,3.91,3.43,4.15,9.01,9.09,14.86,15.65,15.4,11.06,2.85,23432,90.55,6.94,0.22,0.46,0,0.73,1.11,89.11,10.89,46493,0.4119
4.26801E+11,"Vero Beach city, FL; Sebastian-Vero Beach, FL Metro Area","Vero Beach city, Florida (part); Sebastian-Vero Beach, Sebastian-Vero Beach",fl,3.27,3.61,2.64,1.97,7.02,8.62,9.76,14.46,20.44,15.55,7.43,5.21,16070,91.11,4.62,0.89,1.02,0,0.95,1.4,89.64,10.36,38405,0.5973
4.27001E+11,"Sebring city, FL; Sebring, FL Metro Area","Sebring city, Florida (part); Sebring, Sebring",fl,4.03,6.23,4.35,3.06,6.27,10.36,10.37,12.36,15.36,11.7,9.89,6.03,10423,75.71,16.49,0.54,1.24,0.14,4.9,0.98,84.48,15.52,25963,0.5242
4.27403E+11,"Sedalia city, MO; Sedalia, MO Micro Area","Sedalia city, Missouri (part); Sedalia, Sedalia",mo,7.58,6.22,5.79,3.85,9.76,16.16,10.89,13.45,11.26,7.65,4.51,2.87,21441,87.21,4.76,0.19,0.52,0.17,3.45,3.7,91.17,8.83,34659,0.4048
4.27804E+11,"Selinsgrove borough, PA; Selinsgrove, PA Micro Area","Selinsgrove borough, Pennsylvania (part); Selinsgrove, Selinsgrove",pa,3.67,3.34,4.85,1.27,35.65,8.64,8.93,6.82,11.15,7.23,5.25,3.2,5810,92.12,2.84,0,1.26,0,1.6,2.19,97.16,2.84,40856,0.3846
4.282E+11,"Selma city, AL; Selma, AL Micro Area","Selma city, Alabama (part); Selma, Selma",al,7.72,8.38,6.85,4.25,11.12,12.14,11.24,10.66,12.3,8.21,5.34,1.79,19650,18.52,78.5,0.46,0.66,0.19,0.4,1.26,81.83,18.17,23283,0.5325
4.28605E+11,"Seneca city, SC; Seneca, SC Micro Area","Seneca city, South Carolina (part); Seneca, Seneca",sc,6.6,4.75,5.31,3.25,5.91,12.54,14.18,13.49,13.32,10.7,6.67,3.28,8228,65.44,26.71,0.27,0.18,0,4.05,3.35,90.05,9.95,35236,0.457
4.29004E+11,"Seneca Falls CDP, NY; Seneca Falls, NY Micro Area","Seneca Falls CDP, New York (part); Seneca Falls, Seneca Falls",ny,5.07,6.37,5.82,3.02,7.01,13.38,13.47,15.31,12.9,10.03,5.54,2.08,6390,94.21,1.47,0,1.78,0.13,0.05,2.36,92.08,7.92,44006,0.4553
4.29405E+11,"Sevierville city, TN; Sevierville, TN Micro Area","Sevierville city, Tennessee (part); Sevierville, Sevierville",tn,7.49,6.33,4.92,4.08,9.98,15.09,12.23,11.81,10.58,8.97,5.16,3.35,16213,88.86,0.91,0.72,2.65,0.03,4.46,2.37,92.24,7.76,37784,0.4847
4.29802E+11,"Seymour city, IN; Seymour, IN Micro Area","Seymour city, Indiana (part); Seymour, Seymour",in,8.42,7.45,6.79,3.2,7.73,14.58,13.77,11.99,11.74,7.68,4.45,2.19,18996,85.48,0.96,0.13,3.97,0,8.04,1.43,95.52,4.48,44143,0.4221
4.30206E+11,"Shawano city, WI; Shawano, WI Micro Area","Shawano city, Wisconsin (part); Shawano, Shawano",wi,5.61,7.11,6.16,3.32,7.73,12.9,10.23,13.94,12.96,8.94,7.5,3.6,9130,84.23,0.72,11.37,0.39,0.09,0.31,2.89,95.99,4.01,41467,0.4379
4.30604E+11,"Shawnee city, OK; Shawnee, OK Micro Area","Shawnee city, Oklahoma (part); Shawnee, Shawnee",ok,7.59,6.92,6.16,3.34,13.06,13.31,11.68,11.29,11.71,7.76,5.1,2.09,31091,74.42,3.91,13.29,0.85,0,1.11,6.43,92.4,7.6,37906,0.4649
4.31006E+11,"Sheboygan city, WI; Sheboygan, WI Metro Area","Sheboygan city, Wisconsin (part); Sheboygan, Sheboygan",wi,6.93,6.8,6.99,3.7,8.61,15.13,12.03,13.06,11.49,7.48,5.14,2.63,48813,81.62,2.51,0.11,10.75,0.01,2.21,2.79,92.74,7.26,44406,0.3883
4.31404E+11,"Shelby city, NC; Shelby, NC Micro Area","Shelby city, North Carolina (part); Shelby, Shelby",nc,8.09,6.18,4.87,3.35,9.01,13.59,10.91,13.09,12.49,10.74,4.91,2.78,20259,56.07,39.71,0.02,1.8,0,1.6,0.79,85.68,14.32,33451,0.5087
4.31805E+11,"Shelbyville city, TN; Shelbyville, TN Micro Area","Shelbyville city, Tennessee (part); Shelbyville, Shelbyville",tn,8.44,6.84,8.62,4.33,7.6,14.39,13.13,13.17,10.77,7.69,2.92,2.11,20916,71.69,14.2,1.24,0.23,0,8.58,4.05,92.78,7.22,35620,0.4473
4.32205E+11,"Shelton city, WA; Shelton, WA Micro Area","Shelton city, Washington (part); Shelton, Shelton",wa,6.37,7.05,7.94,4.41,8.28,13.15,15.02,11.89,9.28,8.9,4.33,3.38,9832,78.89,0.45,2.65,0.97,0.05,10.84,6.15,89.37,10.63,38550,0.4175
4.32606E+11,"Sheridan city, WY; Sheridan, WY Micro Area","Sheridan city, Wyoming (part); Sheridan, Sheridan",wy,6.62,5.88,5.79,3.54,9.88,15.08,11.31,10.23,13.65,9.42,5.54,3.06,17866,93.42,1.12,1.11,0.87,0,1.84,1.64,95.68,4.32,48804,0.4281
4.33005E+11,"Denison city, TX; Sherman-Denison, TX Metro Area","Denison city, Texas (part); Sherman-Denison, Sherman-Denison",tx,7.21,6.12,6.58,4.22,7.36,13.18,11.48,11.66,13.68,9.11,5.95,3.46,23080,85.04,7.85,1.66,0.75,0.08,1.95,2.67,90.51,9.49,39879,0.4398
4.33005E+11,"Sherman city, TX; Sherman-Denison, TX Metro Area","Sherman city, Texas (part); Sherman-Denison, Sherman-Denison",tx,7.03,7.62,6.78,4.43,11.73,14.21,11.83,12.33,10.54,7.59,4.14,1.77,40112,78.57,11.37,0.84,2.09,0.05,3.35,3.72,91.67,8.33,43557,0.4462
4.332E+11,"Show Low city, AZ; Show Low, AZ Micro Area","Show Low city, Arizona (part); Show Low, Show Low",az,8.44,5.26,6.09,3.97,6.93,11.82,9.83,10.36,15,11.34,8.65,2.31,10875,90.8,0.27,3.76,0.72,0,2.35,2.11,92.36,7.64,44874,0.4248
4.33402E+11,"Bossier City city, LA; Shreveport-Bossier City, LA Metro Area","Bossier City city, Louisiana (part); Shreveport-Bossier City, Shreveport-Bossier City",la,7.62,7.62,6.11,4.05,11.28,16.2,12.26,11.74,10.79,6.58,4.18,1.57,67152,65.67,26.65,0.75,1.97,0.26,1.46,3.25,94.45,5.55,47289,0.4422
4.33402E+11,"Shreveport city, LA; Shreveport-Bossier City, LA Metro Area","Shreveport city, Louisiana (part); Shreveport-Bossier City, Shreveport-Bossier City",la,7.33,6.66,6.76,4.08,9.8,15.22,11.8,12,12.19,7.67,4.28,2.2,198571,39.6,56.3,0.31,1.49,0.04,0.91,1.35,92.64,7.36,38056,0.5227
4.33804E+11,"Sidney city, OH; Sidney, OH Micro Area","Sidney city, Ohio (part); Sidney, Sidney",oh,6.91,6.42,7.23,3.87,9.18,12.35,11.21,13.97,14.36,8.57,3.94,1.98,20761,88.5,6.67,0.42,1.72,0,0.56,2.13,91.96,8.04,46697,0.4611
4.342E+11,"Douglas city, AZ; Sierra Vista-Douglas, AZ Metro Area","Douglas city, Arizona (part); Sierra Vista-Douglas, Sierra Vista-Douglas",az,4.15,5.68,6.27,3.09,10.62,23.34,18.79,11.85,6.79,5.42,2.68,1.31,16764,77.3,7.1,1.99,1.48,0.07,9.78,2.27,89.13,10.87,29207,0.4619
